title,total_price,price_per_sqm,district,area,layout,floor,year_built,decoration,orientation,has_elevator,subway_distance,rooms,halls,baths,current_floor,total_floors,floor_ratio,house_age
房源500,283.9,21892.0,武侯区,129.7,2室1厅2卫,5/23,1994.0,精装,东,无,95.0,2.0,1.0,2.0,5.0,23.0,0.21739130434782608,30.0
房源501,83.7,15244.0,武侯区,54.9,4室2厅1卫,18/22,1992.0,简装,东北,有,827.0,4.0,2.0,1.0,18.0,22.0,0.8181818181818182,32.0
房源502,168.7,13909.0,温江区,121.3,1室1厅2卫,8/17,2013.0,精装,东南,有,652.0,1.0,1.0,2.0,8.0,17.0,0.47058823529411764,11.0
房源503,200.0,17983.0,成华区,111.2,3室2厅1卫,20/27,2006.0,精装,东,有,714.5,3.0,2.0,1.0,20.0,27.0,0.7407407407407407,18.0
房源504,127.2,17149.0,成华区,74.2,1室2厅2卫,1/14,2015.0,毛坯,西北,有,948.0,1.0,2.0,2.0,1.0,14.0,0.07142857142857142,9.0
房源505,233.6,15734.0,高新区,148.5,3室1厅1卫,17/10,1993.0,简装,北,有,1339.0,3.0,1.0,1.0,17.0,10.0,1.7,31.0
房源506,420.4,21482.0,锦江区,195.7,2室2厅1卫,12/16,2001.0,毛坯,东南,有,1458.0,2.0,2.0,1.0,12.0,16.0,0.75,23.0
房源507,305.9,22777.0,锦江区,134.3,3室2厅1卫,14/27,1990.0,毛坯,西北,有,2358.0,3.0,2.0,1.0,14.0,27.0,0.5185185185185185,34.0
房源508,289.9,18442.0,温江区,157.2,2室2厅2卫,16/8,2010.0,精装,南,有,527.0,2.0,2.0,2.0,16.0,8.0,2.0,14.0
房源509,153.1,25388.0,金牛区,60.3,2室2厅2卫,23/28,2008.0,简装,西北,有,3059.0,2.0,2.0,2.0,23.0,28.0,0.8214285714285714,16.0
房源510,138.5,12292.0,武侯区,112.7,1室2厅2卫,10/29,2010.0,精装,西南,有,2006.0,1.0,2.0,2.0,10.0,29.0,0.3448275862068966,14.0
房源511,115.0,17032.0,锦江区,67.5,1室2厅1卫,17/27,2007.0,精装,北,有,352.0,1.0,2.0,1.0,17.0,27.0,0.6296296296296297,17.0
房源512,204.6,14416.0,温江区,141.9,4室1厅1卫,29/18,1992.0,简装,西北,无,174.0,4.0,1.0,1.0,29.0,18.0,1.6111111111111112,32.0
房源513,165.4,8667.0,龙泉驿区,190.8,2室2厅2卫,20/16,2021.0,精装,西北,有,572.0,2.0,2.0,2.0,20.0,16.0,1.25,3.0
房源514,262.6,17587.0,青羊区,149.3,4室1厅1卫,17/16,1999.0,简装,西,无,514.0,4.0,1.0,1.0,17.0,16.0,1.0625,25.0
房源515,107.0,17391.0,龙泉驿区,61.5,1室2厅1卫,19/24,2004.0,简装,西,无,857.0,1.0,2.0,1.0,19.0,24.0,0.7916666666666666,20.0
房源516,263.9,25567.0,天府新区,103.2,4室2厅1卫,24/8,1994.0,精装,西北,有,714.5,4.0,2.0,1.0,24.0,8.0,3.0,30.0
房源517,280.5,21154.0,高新区,132.6,2室1厅2卫,6/6,1993.0,精装,西北,有,1386.0,2.0,1.0,2.0,6.0,6.0,1.0,31.0
房源518,142.3,12879.0,锦江区,110.5,3室2厅1卫,21/29,2017.0,毛坯,北,无,713.0,3.0,2.0,1.0,21.0,29.0,0.7241379310344828,7.0
房源519,477.2,27270.0,天府新区,175.0,3室2厅2卫,9/4,1993.0,精装,西,有,111.0,3.0,2.0,2.0,9.0,4.0,2.25,31.0
房源520,415.1,24105.0,双流区,172.2,1室2厅2卫,26/12,2004.0,简装,东北,有,1954.0,1.0,2.0,2.0,26.0,12.0,2.1666666666666665,20.0
房源521,296.5,20910.0,天府新区,141.8,2室1厅1卫,28/12,2006.0,毛坯,北,有,371.0,2.0,1.0,1.0,28.0,12.0,2.3333333333333335,18.0
房源522,178.8,16868.0,温江区,106.0,4室2厅1卫,23/17,1992.0,简装,南,有,3551.0,4.0,2.0,1.0,23.0,17.0,1.3529411764705883,32.0
房源523,116.6,13203.0,锦江区,88.3,4室1厅2卫,15/9,1999.0,毛坯,北,无,125.0,4.0,1.0,2.0,15.0,9.0,1.6666666666666667,25.0
房源524,106.4,16139.0,青羊区,65.9,2室2厅1卫,7/10,2012.0,精装,东南,有,3176.0,2.0,2.0,1.0,7.0,10.0,0.7,12.0
房源525,241.9,23444.0,温江区,103.2,3室1厅1卫,16/12,2007.0,精装,东南,有,95.0,3.0,1.0,1.0,16.0,12.0,1.3333333333333333,17.0
房源526,307.1,27423.0,温江区,112.0,2室2厅1卫,25/7,1990.0,精装,东,有,263.0,2.0,2.0,1.0,25.0,7.0,3.5714285714285716,34.0
房源527,389.3,25716.0,高新区,151.4,2室2厅1卫,18/15,2020.0,简装,西,有,48.0,2.0,2.0,1.0,18.0,15.0,1.2,4.0
房源528,231.3,15556.0,高新区,148.7,4室2厅1卫,6/26,1990.0,毛坯,西北,有,1221.0,4.0,2.0,1.0,6.0,26.0,0.23076923076923078,34.0
房源529,75.0,12402.0,武侯区,60.5,4室2厅2卫,12/11,1992.0,简装,西南,有,1899.0,4.0,2.0,2.0,12.0,11.0,1.0909090909090908,32.0
房源530,204.4,18704.0,武侯区,109.3,1室1厅2卫,20/3,2006.0,毛坯,西,无,569.0,1.0,1.0,2.0,20.0,3.0,6.666666666666667,18.0
房源531,70.8,9158.0,成华区,77.3,4室2厅1卫,2/6,2008.0,精装,东北,有,2638.0,4.0,2.0,1.0,2.0,6.0,0.3333333333333333,16.0
房源532,144.2,19616.0,金牛区,73.5,1室1厅2卫,24/22,2018.0,简装,北,无,892.0,1.0,1.0,2.0,24.0,22.0,1.0909090909090908,6.0
房源533,300.5,17262.0,锦江区,174.1,2室2厅2卫,25/5,2014.0,精装,西南,有,994.0,2.0,2.0,2.0,25.0,5.0,5.0,10.0
房源534,88.2,15670.0,锦江区,56.3,4室1厅2卫,18/16,2006.0,简装,西南,有,1867.0,4.0,1.0,2.0,18.0,16.0,1.125,18.0
房源535,113.2,10026.0,天府新区,112.9,2室2厅1卫,8/25,2018.0,精装,西北,有,352.0,2.0,2.0,1.0,8.0,25.0,0.32,6.0
房源536,154.7,20568.0,锦江区,75.2,4室1厅1卫,26/20,2015.0,简装,西北,有,437.0,4.0,1.0,1.0,26.0,20.0,1.3,9.0
房源537,279.0,15336.0,锦江区,181.9,1室1厅1卫,22/11,1993.0,简装,西,有,2364.0,1.0,1.0,1.0,22.0,11.0,2.0,31.0
房源538,162.3,12150.0,金牛区,133.6,2室2厅1卫,10/24,2003.0,毛坯,西南,有,2312.0,2.0,2.0,1.0,10.0,24.0,0.4166666666666667,21.0
房源540,224.0,17862.0,武侯区,125.4,2室1厅2卫,21/28,2022.0,毛坯,东南,无,2321.0,2.0,1.0,2.0,21.0,28.0,0.75,2.0
房源541,429.0,26861.0,武侯区,159.7,4室1厅1卫,6/27,2011.0,毛坯,南,有,136.0,4.0,1.0,1.0,6.0,27.0,0.2222222222222222,13.0
房源542,509.5,26306.0,青羊区,193.7,4室2厅2卫,20/5,2006.0,精装,西北,有,1736.0,4.0,2.0,2.0,20.0,5.0,4.0,18.0
房源543,130.6,15715.0,锦江区,83.1,3室1厅1卫,23/9,2012.0,简装,北,有,527.0,3.0,1.0,1.0,23.0,9.0,2.5555555555555554,12.0
房源544,274.1,14989.0,金牛区,182.9,4室2厅1卫,26/27,2010.0,毛坯,西,有,4689.0,4.0,2.0,1.0,26.0,27.0,0.9629629629629629,14.0
房源545,386.7,20344.0,武侯区,190.1,2室1厅2卫,29/16,2012.0,精装,西北,有,639.0,2.0,1.0,2.0,29.0,16.0,1.8125,12.0
房源546,243.9,13008.0,金牛区,187.5,3室2厅2卫,22/14,1993.0,简装,东南,有,807.0,3.0,2.0,2.0,22.0,14.0,1.5714285714285714,31.0
房源547,283.5,19509.0,龙泉驿区,145.3,1室1厅1卫,22/8,2010.0,毛坯,东北,无,755.0,1.0,1.0,1.0,22.0,8.0,2.75,14.0
房源548,315.4,21830.0,双流区,144.5,1室1厅2卫,27/20,2020.0,毛坯,西北,无,388.0,1.0,1.0,2.0,27.0,20.0,1.35,4.0
房源549,266.7,24135.0,锦江区,110.5,1室1厅1卫,19/14,2006.0,毛坯,东北,有,78.0,1.0,1.0,1.0,19.0,14.0,1.3571428571428572,18.0
房源550,285.1,17499.0,青羊区,162.9,3室1厅2卫,7/5,2015.0,简装,东,有,2260.0,3.0,1.0,2.0,7.0,5.0,1.4,9.0
房源551,220.3,16982.0,天府新区,129.7,1室1厅1卫,18/2,2013.0,毛坯,西南,有,1623.0,1.0,1.0,1.0,18.0,2.0,9.0,11.0
房源552,206.3,13610.0,武侯区,151.6,4室2厅1卫,11/22,2000.0,简装,西南,无,150.0,4.0,2.0,1.0,11.0,22.0,0.5,24.0
房源553,158.5,13866.0,龙泉驿区,114.3,3室2厅2卫,8/1,2018.0,毛坯,西,有,1500.0,3.0,2.0,2.0,8.0,1.0,8.0,6.0
房源554,269.4,16868.0,金牛区,159.7,4室1厅1卫,27/22,2006.0,精装,南,有,714.5,4.0,1.0,1.0,27.0,22.0,1.2272727272727273,18.0
房源555,344.6,19837.0,高新区,173.7,2室1厅2卫,12/2,1990.0,毛坯,南,无,526.0,2.0,1.0,2.0,12.0,2.0,6.0,34.0
房源556,162.5,22568.0,温江区,72.0,4室2厅1卫,18/7,2008.0,精装,西,有,293.0,4.0,2.0,1.0,18.0,7.0,2.5714285714285716,16.0
房源557,244.6,13984.0,锦江区,174.9,4室2厅1卫,26/17,2011.0,精装,西,有,1964.0,4.0,2.0,1.0,26.0,17.0,1.5294117647058822,13.0
房源558,333.6,25463.0,锦江区,131.0,4室1厅2卫,22/23,2003.0,精装,东南,有,1205.0,4.0,1.0,2.0,22.0,23.0,0.9565217391304348,21.0
房源559,294.1,16644.0,龙泉驿区,176.7,1室2厅2卫,14/24,2003.0,简装,东北,有,793.0,1.0,2.0,2.0,14.0,24.0,0.5833333333333334,21.0
房源560,205.2,17893.0,金牛区,114.7,2室2厅2卫,7/22,2005.0,精装,西,有,941.0,2.0,2.0,2.0,7.0,22.0,0.3181818181818182,19.0
房源561,152.5,14264.0,成华区,106.9,3室1厅2卫,25/29,2022.0,毛坯,东北,有,95.0,3.0,1.0,2.0,25.0,29.0,0.8620689655172413,2.0
房源562,110.1,5879.0,锦江区,187.3,2室2厅1卫,3/27,2002.0,简装,西北,有,642.0,2.0,2.0,1.0,3.0,27.0,0.1111111111111111,22.0
房源563,196.6,22420.0,成华区,87.7,3室2厅1卫,6/20,2001.0,精装,西北,有,215.0,3.0,2.0,1.0,6.0,20.0,0.3,23.0
房源564,382.9,21684.0,高新区,176.6,4室2厅2卫,2/17,2022.0,简装,东,无,234.0,4.0,2.0,2.0,2.0,17.0,0.11764705882352941,2.0
房源565,203.4,16593.0,龙泉驿区,122.6,3室2厅2卫,12/12,2022.0,简装,东北,有,1083.0,3.0,2.0,2.0,12.0,12.0,1.0,2.0
房源566,233.0,18335.0,金牛区,127.1,4室1厅1卫,17/27,2018.0,简装,东南,有,2422.0,4.0,1.0,1.0,17.0,27.0,0.6296296296296297,6.0
房源567,198.2,20580.0,金牛区,96.3,3室2厅1卫,10/3,1994.0,毛坯,西北,有,517.0,3.0,2.0,1.0,10.0,3.0,3.3333333333333335,30.0
房源568,138.5,10187.0,双流区,136.0,4室1厅2卫,20/18,2006.0,精装,西南,无,714.5,4.0,1.0,2.0,20.0,18.0,1.1111111111111112,18.0
房源569,151.7,15355.0,温江区,98.8,3室2厅1卫,13/12,2020.0,简装,西南,无,1046.0,3.0,2.0,1.0,13.0,12.0,1.0833333333333333,4.0
房源570,122.8,21971.0,武侯区,55.9,1室1厅2卫,27/27,2005.0,简装,西北,有,2049.0,1.0,1.0,2.0,27.0,27.0,1.0,19.0
房源571,106.5,11729.0,武侯区,90.8,3室1厅1卫,27/17,2020.0,简装,西北,有,1380.0,3.0,1.0,1.0,27.0,17.0,1.588235294117647,4.0
房源572,99.3,19468.0,天府新区,51.0,3室2厅1卫,4/23,2014.0,精装,西北,无,2031.0,3.0,2.0,1.0,4.0,23.0,0.17391304347826086,10.0
房源573,220.8,11217.0,青羊区,196.8,2室2厅2卫,10/11,2022.0,简装,东北,有,769.0,2.0,2.0,2.0,10.0,11.0,0.9090909090909091,2.0
房源574,396.3,20332.0,龙泉驿区,194.9,4室1厅2卫,6/6,2002.0,简装,西南,有,1394.0,4.0,1.0,2.0,6.0,6.0,1.0,22.0
房源575,194.8,17822.0,高新区,109.3,4室2厅2卫,27/9,1999.0,毛坯,西南,无,151.0,4.0,2.0,2.0,27.0,9.0,3.0,25.0
房源576,158.1,9924.0,金牛区,159.3,1室1厅2卫,15/2,2006.0,精装,北,有,428.0,1.0,1.0,2.0,15.0,2.0,7.5,18.0
房源577,242.8,23824.0,温江区,101.9,2室2厅1卫,4/5,1999.0,毛坯,西北,无,494.0,2.0,2.0,1.0,4.0,5.0,0.8,25.0
房源578,215.9,14327.0,成华区,150.7,3室1厅1卫,17/8,2020.0,精装,东,无,716.0,3.0,1.0,1.0,17.0,8.0,2.125,4.0
房源579,238.2,13949.0,龙泉驿区,170.8,1室2厅1卫,8/22,2002.0,精装,西北,有,2646.0,1.0,2.0,1.0,8.0,22.0,0.36363636363636365,22.0
房源580,364.9,19003.0,天府新区,192.0,3室2厅1卫,12/21,1992.0,精装,东南,无,2074.0,3.0,2.0,1.0,12.0,21.0,0.5714285714285714,32.0
房源581,261.2,23743.0,龙泉驿区,110.0,1室1厅2卫,8/19,2017.0,毛坯,东南,无,144.0,1.0,1.0,2.0,8.0,19.0,0.42105263157894735,7.0
房源582,216.4,12921.0,天府新区,167.5,1室2厅2卫,3/18,2008.0,毛坯,西南,有,190.0,1.0,2.0,2.0,3.0,18.0,0.16666666666666666,16.0
房源583,164.6,18308.0,金牛区,89.9,1室1厅1卫,21/19,2012.0,毛坯,西北,有,714.5,1.0,1.0,1.0,21.0,19.0,1.105263157894737,12.0
房源584,399.9,20144.0,青羊区,198.5,1室2厅1卫,19/15,2021.0,毛坯,南,有,344.0,1.0,2.0,1.0,19.0,15.0,1.2666666666666666,3.0
房源585,115.7,21466.0,天府新区,53.9,4室2厅2卫,6/16,2002.0,简装,东南,有,954.0,4.0,2.0,2.0,6.0,16.0,0.375,22.0
房源586,265.3,18882.0,金牛区,140.5,4室2厅1卫,8/16,2022.0,简装,西北,无,2331.0,4.0,2.0,1.0,8.0,16.0,0.5,2.0
房源587,240.7,16165.0,金牛区,148.9,2室2厅1卫,18/20,2022.0,简装,东,有,3278.0,2.0,2.0,1.0,18.0,20.0,0.9,2.0
房源588,212.4,13862.0,青羊区,153.2,3室2厅2卫,16/11,1994.0,精装,西,有,714.5,3.0,2.0,2.0,16.0,11.0,1.4545454545454546,30.0
房源589,125.5,18431.0,武侯区,68.1,1室2厅1卫,7/17,1992.0,简装,西北,有,1821.0,1.0,2.0,1.0,7.0,17.0,0.4117647058823529,32.0
房源590,241.2,12639.0,龙泉驿区,190.8,3室2厅1卫,17/12,1996.0,精装,东,无,745.0,3.0,2.0,1.0,17.0,12.0,1.4166666666666667,28.0
房源592,289.4,20183.0,锦江区,143.4,3室2厅1卫,7/14,2011.0,精装,西南,有,744.0,3.0,2.0,1.0,7.0,14.0,0.5,13.0
房源593,187.8,22520.0,成华区,83.4,2室2厅1卫,23/1,2012.0,精装,北,有,810.0,2.0,2.0,1.0,23.0,1.0,23.0,12.0
房源594,59.4,6185.0,成华区,96.1,2室2厅1卫,17/4,2019.0,简装,东北,有,1357.0,2.0,2.0,1.0,17.0,4.0,4.25,5.0
房源595,171.0,12951.0,锦江区,132.0,3室1厅2卫,21/5,2007.0,毛坯,东南,有,248.0,3.0,1.0,2.0,21.0,5.0,4.2,17.0
房源596,237.5,21096.0,高新区,112.6,3室1厅2卫,20/24,2021.0,毛坯,东北,有,459.0,3.0,1.0,2.0,20.0,24.0,0.8333333333333334,3.0
房源597,209.3,28287.0,锦江区,74.0,1室2厅2卫,23/25,1996.0,简装,西北,有,714.5,1.0,2.0,2.0,23.0,25.0,0.92,28.0
房源598,136.9,18104.0,成华区,75.6,3室2厅1卫,7/10,2022.0,毛坯,东北,有,714.5,3.0,2.0,1.0,7.0,10.0,0.7,2.0
房源599,161.8,14360.0,温江区,112.7,3室1厅1卫,17/29,1994.0,毛坯,东南,无,587.0,3.0,1.0,1.0,17.0,29.0,0.5862068965517241,30.0
房源600,279.5,17086.0,成华区,163.6,4室2厅1卫,7/1,2017.0,毛坯,东南,有,1407.0,4.0,2.0,1.0,7.0,1.0,7.0,7.0
房源601,459.4,24874.0,高新区,184.7,3室2厅1卫,7/26,1997.0,简装,西北,有,1390.0,3.0,2.0,1.0,7.0,26.0,0.2692307692307692,27.0
房源602,92.5,14770.0,龙泉驿区,62.6,4室1厅2卫,24/11,2004.0,毛坯,西南,有,309.0,4.0,1.0,2.0,24.0,11.0,2.1818181818181817,20.0
房源603,152.6,14004.0,锦江区,109.0,2室2厅1卫,9/12,1993.0,精装,东南,有,848.0,2.0,2.0,1.0,9.0,12.0,0.75,31.0
房源604,101.3,15586.0,青羊区,65.0,3室1厅1卫,3/4,1994.0,精装,南,有,714.5,3.0,1.0,1.0,3.0,4.0,0.75,30.0
房源605,69.5,13233.0,温江区,52.5,3室2厅2卫,4/28,2022.0,毛坯,南,有,645.0,3.0,2.0,2.0,4.0,28.0,0.14285714285714285,2.0
房源606,277.9,18613.0,金牛区,149.3,4室2厅2卫,25/13,1994.0,简装,西,有,2903.0,4.0,2.0,2.0,25.0,13.0,1.9230769230769231,30.0
房源607,366.8,26123.0,高新区,140.4,2室2厅1卫,23/19,2015.0,简装,东南,有,241.0,2.0,2.0,1.0,23.0,19.0,1.2105263157894737,9.0
房源608,146.1,19615.0,成华区,74.5,2室1厅2卫,10/5,1990.0,简装,北,有,77.0,2.0,1.0,2.0,10.0,5.0,2.0,34.0
房源609,142.4,16738.0,青羊区,85.1,2室1厅2卫,7/24,1993.0,毛坯,西,无,2221.0,2.0,1.0,2.0,7.0,24.0,0.2916666666666667,31.0
房源610,88.7,16541.0,天府新区,53.6,3室2厅1卫,16/1,2015.0,毛坯,西南,有,1882.0,3.0,2.0,1.0,16.0,1.0,16.0,9.0
房源611,178.4,10184.0,武侯区,175.2,4室1厅1卫,12/2,2022.0,精装,东南,有,4905.0,4.0,1.0,1.0,12.0,2.0,6.0,2.0
房源612,439.8,22416.0,锦江区,196.2,4室2厅1卫,7/11,2022.0,简装,南,有,1138.0,4.0,2.0,1.0,7.0,11.0,0.6363636363636364,2.0
房源613,123.8,17611.0,武侯区,70.3,4室1厅2卫,29/13,1997.0,精装,北,有,2760.0,4.0,1.0,2.0,29.0,13.0,2.230769230769231,27.0
房源614,144.8,17098.0,高新区,84.7,3室2厅1卫,2/7,2009.0,精装,西北,有,714.5,3.0,2.0,1.0,2.0,7.0,0.2857142857142857,15.0
房源616,368.4,19494.0,天府新区,189.0,4室2厅1卫,11/2,2010.0,毛坯,北,有,842.0,4.0,2.0,1.0,11.0,2.0,5.5,14.0
房源617,160.8,14241.0,天府新区,112.9,1室1厅1卫,7/4,2015.0,毛坯,东南,有,482.0,1.0,1.0,1.0,7.0,4.0,1.75,9.0
房源618,91.4,15868.0,金牛区,57.6,2室1厅1卫,11/29,2012.0,精装,东,有,2727.0,2.0,1.0,1.0,11.0,29.0,0.3793103448275862,12.0
房源619,132.7,23742.0,高新区,55.9,3室2厅1卫,2/29,2007.0,精装,北,无,566.0,3.0,2.0,1.0,2.0,29.0,0.06896551724137931,17.0
房源620,252.7,18566.0,龙泉驿区,136.1,2室2厅2卫,16/7,2020.0,精装,北,有,774.0,2.0,2.0,2.0,16.0,7.0,2.2857142857142856,4.0
房源621,117.7,10809.0,武侯区,108.9,4室2厅2卫,13/5,2001.0,精装,西南,有,591.0,4.0,2.0,2.0,13.0,5.0,2.6,23.0
房源622,122.7,22596.0,龙泉驿区,54.3,4室1厅1卫,17/21,1990.0,简装,南,无,832.0,4.0,1.0,1.0,17.0,21.0,0.8095238095238095,34.0
房源623,201.6,14659.0,青羊区,137.5,4室1厅1卫,12/28,1998.0,精装,西北,有,636.0,4.0,1.0,1.0,12.0,28.0,0.42857142857142855,26.0
房源624,141.5,27366.0,双流区,51.7,4室1厅2卫,19/7,1992.0,精装,东南,有,49.0,4.0,1.0,2.0,19.0,7.0,2.7142857142857144,32.0
房源625,393.4,23400.0,温江区,168.1,3室2厅2卫,6/8,2015.0,毛坯,北,有,2137.0,3.0,2.0,2.0,6.0,8.0,0.75,9.0
房源626,151.3,15763.0,温江区,96.0,1室1厅2卫,13/5,1998.0,毛坯,东南,有,588.0,1.0,1.0,2.0,13.0,5.0,2.6,26.0
房源627,136.7,24405.0,龙泉驿区,56.0,4室2厅1卫,2/9,2005.0,毛坯,南,有,889.0,4.0,2.0,1.0,2.0,9.0,0.2222222222222222,19.0
房源628,253.6,18339.0,双流区,138.3,1室1厅1卫,11/24,2013.0,简装,西南,无,150.0,1.0,1.0,1.0,11.0,24.0,0.4583333333333333,11.0
房源629,244.2,22264.0,双流区,109.7,2室2厅2卫,6/29,2003.0,简装,东南,有,3.0,2.0,2.0,2.0,6.0,29.0,0.20689655172413793,21.0
房源630,400.5,20424.0,锦江区,196.1,2室1厅2卫,26/7,1992.0,毛坯,东北,有,281.0,2.0,1.0,2.0,26.0,7.0,3.7142857142857144,32.0
房源631,181.2,13768.0,青羊区,131.6,4室1厅1卫,25/7,2022.0,毛坯,南,无,1219.0,4.0,1.0,1.0,25.0,7.0,3.5714285714285716,2.0
房源632,135.0,14782.0,高新区,91.3,4室1厅2卫,19/6,2013.0,精装,南,无,104.0,4.0,1.0,2.0,19.0,6.0,3.1666666666666665,11.0
房源633,362.1,23150.0,双流区,156.4,1室1厅2卫,11/29,1998.0,精装,西北,有,2396.0,1.0,1.0,2.0,11.0,29.0,0.3793103448275862,26.0
房源634,148.1,16326.0,成华区,90.7,1室2厅1卫,11/7,2002.0,简装,西,有,242.0,1.0,2.0,1.0,11.0,7.0,1.5714285714285714,22.0
房源635,296.6,15982.0,温江区,185.6,1室1厅1卫,2/19,1991.0,简装,西南,有,229.0,1.0,1.0,1.0,2.0,19.0,0.10526315789473684,33.0
房源636,140.4,13224.0,成华区,106.2,1室2厅1卫,4/26,1996.0,精装,西南,有,714.5,1.0,2.0,1.0,4.0,26.0,0.15384615384615385,28.0
房源637,266.6,20118.0,青羊区,132.5,2室1厅2卫,6/17,2010.0,毛坯,西北,有,14.0,2.0,1.0,2.0,6.0,17.0,0.35294117647058826,14.0
房源638,163.1,28313.0,双流区,57.6,1室2厅2卫,25/5,2008.0,精装,东北,有,1478.0,1.0,2.0,2.0,25.0,5.0,5.0,16.0
房源639,144.2,12662.0,武侯区,113.9,3室1厅1卫,29/28,2014.0,简装,东南,无,2080.0,3.0,1.0,1.0,29.0,28.0,1.0357142857142858,10.0
房源640,316.9,18121.0,温江区,174.9,4室2厅1卫,7/9,2011.0,简装,东,有,952.0,4.0,2.0,1.0,7.0,9.0,0.7777777777777778,13.0
房源641,428.0,25061.0,锦江区,170.8,1室2厅2卫,25/1,2000.0,精装,东北,有,209.0,1.0,2.0,2.0,25.0,1.0,25.0,24.0
房源642,147.2,17602.0,锦江区,83.6,1室2厅1卫,1/19,2022.0,精装,西,有,336.0,1.0,2.0,1.0,1.0,19.0,0.05263157894736842,2.0
房源643,170.0,20262.0,天府新区,83.9,3室1厅2卫,6/18,2021.0,精装,西南,有,646.0,3.0,1.0,2.0,6.0,18.0,0.3333333333333333,3.0
房源644,219.0,12688.0,金牛区,172.6,2室2厅2卫,10/28,2010.0,简装,南,有,714.5,2.0,2.0,2.0,10.0,28.0,0.35714285714285715,14.0
房源645,381.9,20142.0,双流区,189.6,3室2厅1卫,11/1,2009.0,毛坯,西南,有,284.0,3.0,2.0,1.0,11.0,1.0,11.0,15.0
房源646,109.7,17064.0,青羊区,64.3,1室1厅2卫,1/13,1997.0,精装,东北,无,1315.0,1.0,1.0,2.0,1.0,13.0,0.07692307692307693,27.0
房源647,269.4,22929.0,温江区,117.5,3室1厅2卫,5/20,1998.0,简装,东,有,579.0,3.0,1.0,2.0,5.0,20.0,0.25,26.0
房源648,240.8,23937.0,金牛区,100.6,3室2厅2卫,1/20,2014.0,简装,北,有,354.0,3.0,2.0,2.0,1.0,20.0,0.05,10.0
房源649,558.9,30948.0,青羊区,180.6,2室1厅2卫,3/18,2014.0,简装,北,有,609.0,2.0,1.0,2.0,3.0,18.0,0.16666666666666666,10.0
房源650,130.6,20898.0,龙泉驿区,62.5,4室2厅2卫,9/14,2022.0,精装,西北,有,74.0,4.0,2.0,2.0,9.0,14.0,0.6428571428571429,2.0
房源651,160.4,19629.0,双流区,81.7,1室2厅1卫,27/17,1991.0,精装,西南,有,1603.0,1.0,2.0,1.0,27.0,17.0,1.588235294117647,33.0
房源652,309.1,18972.0,高新区,162.9,4室1厅2卫,23/14,2008.0,毛坯,西南,无,279.0,4.0,1.0,2.0,23.0,14.0,1.6428571428571428,16.0
房源653,93.7,16234.0,高新区,57.7,3室2厅1卫,29/4,2009.0,简装,西,无,1292.0,3.0,2.0,1.0,29.0,4.0,7.25,15.0
房源654,244.0,19692.0,双流区,123.9,1室1厅2卫,5/26,2018.0,精装,西南,有,71.0,1.0,1.0,2.0,5.0,26.0,0.19230769230769232,6.0
房源655,192.2,16523.0,天府新区,116.3,1室1厅1卫,21/17,1995.0,简装,东,有,3103.0,1.0,1.0,1.0,21.0,17.0,1.2352941176470589,29.0
房源656,188.8,18842.0,天府新区,100.2,3室2厅1卫,22/29,2006.0,简装,西南,无,214.0,3.0,2.0,1.0,22.0,29.0,0.7586206896551724,18.0
房源657,268.5,24588.0,高新区,109.2,3室1厅2卫,25/2,2014.0,毛坯,东南,有,2143.0,3.0,1.0,2.0,25.0,2.0,12.5,10.0
房源658,167.9,12967.0,武侯区,129.5,3室1厅1卫,23/22,1993.0,精装,东北,有,1658.0,3.0,1.0,1.0,23.0,22.0,1.0454545454545454,31.0
房源659,175.8,23699.0,温江区,74.2,1室2厅1卫,5/4,2019.0,精装,西北,有,3438.0,1.0,2.0,1.0,5.0,4.0,1.25,5.0
房源660,333.9,24586.0,高新区,135.8,3室2厅2卫,4/6,2009.0,简装,东,无,650.0,3.0,2.0,2.0,4.0,6.0,0.6666666666666666,15.0
房源661,297.4,17410.0,武侯区,170.8,4室1厅2卫,20/21,1992.0,简装,西,有,1300.0,4.0,1.0,2.0,20.0,21.0,0.9523809523809523,32.0
房源662,121.2,7391.0,金牛区,164.0,1室2厅1卫,13/22,2012.0,毛坯,东南,无,463.0,1.0,2.0,1.0,13.0,22.0,0.5909090909090909,12.0
房源663,109.4,14961.0,武侯区,73.1,4室1厅2卫,5/23,2007.0,毛坯,东南,无,204.0,4.0,1.0,2.0,5.0,23.0,0.21739130434782608,17.0
房源664,177.3,24485.0,金牛区,72.4,3室1厅1卫,25/26,2015.0,毛坯,东北,有,585.0,3.0,1.0,1.0,25.0,26.0,0.9615384615384616,9.0
房源665,161.3,17886.0,青羊区,90.2,1室1厅1卫,23/7,1997.0,毛坯,北,无,181.0,1.0,1.0,1.0,23.0,7.0,3.2857142857142856,27.0
房源666,135.5,13003.0,成华区,104.2,1室1厅2卫,20/1,2006.0,毛坯,东,无,4020.0,1.0,1.0,2.0,20.0,1.0,20.0,18.0
房源667,172.2,15476.0,青羊区,111.3,3室1厅2卫,14/24,2020.0,毛坯,东北,有,101.0,3.0,1.0,2.0,14.0,24.0,0.5833333333333334,4.0
房源668,337.5,22203.0,高新区,152.0,3室2厅1卫,4/17,2022.0,简装,东南,有,890.0,3.0,2.0,1.0,4.0,17.0,0.23529411764705882,2.0
